"933","934","I've been trying to make sense of the sorrow that I feel
Holding on for life to the only thing that's real
I've only scratched the surface
I've barely had a taste

But just a glimpse draws my heart to change
And one sight of you lays my sin to waste
I don't need to see everything
Just more of you

Take it all take it all away
Magnify no other name
Open up open up my eyes
To you (2X)

My sight is incomplete and I made you look small
I've been staring at my problems for way too long
Realign where my hope is set
Until you're all that's left

But just a glimpse draws my heart to change
And one sight of you lays my sin to waste
I don't need to see everything
Just more of you

Take it all take it all away
Magnify no other name
Open up open up my eyes
To you (2X)

God be greater than the worries in my life
Be stronger than the weakness in my mind
Be louder let your glory come alive
Be magnified (2X)

Be magnified

Take it all take it all away
Magnify no other name
Open up open up my eyes
To you

Open up my eyes
Take it all take it all away
Magnify no other name
Open up open up my eyes
To you To you"
"934","935","Worthy is the 
Lamb who was slain 
Holy, Holy is He 
Sing a new song To Him who sits on
Heaven's mercy seat 

Digno y santo el cordero 
inmolado en la cruz 
Nuevo canto levantaremos 
al que'n su trono esta

Holy, Holy, Holy 
is the Lord God Almighty 
Who was and is and is to come
La creacion te canta 
Hosanna'al Gran Yo Soy 
Tú eres mi todo y yo te adoraré

Comme l'arc en ciel
Brilliant de couleurs 
Eclats de l'eclair bruit du tonnerre 

dan yuan song zan he zun gui
neng li zhi hui quan bing
gui yu quan zhi de shang di

Georook georook georook 
Jeon - neung - han - joo - ha - na - nim
Eon - jae - na - dong - il - ha - shin - joo

On-cheon - ji-man - mul-deul - ah
wang - ui - wang - chann - yang - hae joo - na - ui - mo - deunn - g na-joo-reul - gyeong-bae-hae

Filled with won -der
Awe -struck won -der 
At the men -tion of your name 
se - nin a - din an - ma i - le
hay - ret - le dol - u - yor - um 

Choong moon yi choi 
Sook ging jun geng
Mui dong teng geen lay meng 
Gei duk ming jee lai kyoon nung 
Fu kup yoo saang meng woot choon
but haw si yi jeh ohh bay 

Kutsal kutsal kutsal
Merhametli tanrimiz, Zamanin basindan olan
mahn mut yoo ngaw yut hay churng
jahn mei mahn ju ji ju yow lay jak juk gaau ngaw
wing joon ging oi ju 

Holy, Holy, Holy
is the Lord God Almighty 
Who was and is and is to come
With all creation I sing
Praise to the King of Kings 
You are my ev -'ry -thing And
I will adore You


Holy, Holy, Holy
is the Lord God Almighty 
Who was and is and is to come
With all creation I sing
Praise to the King of Kings 
You are my ev -'ry -thing And
I will adore You"
"935","936","What's wrong with the world, mama
People livin' like they ain't got no mamas
I think the whole world addicted to the drama
Only attracted to things that'll bring you trauma

Overseas, yeah, we try to stop terrorism
But we still got terrorists here livin'
In the USA, the big CIA
The Bloods and The Crips and the KKK

But if you only have love for your own race
Then you only leave space to discriminate
And to discriminate only generates hate
And when you hate then you're bound to get irate, yeah

Madness is what you demonstrate
And that's exactly how anger works and operates
Man, you gotta have love just to set it straight
Take control of your mind and meditate
Let your soul gravitate to the love, y'all, y'all

People killin', people dyin'
Children hurt and you hear them cryin'
Can you practice what you preach?
Or would you turn the other cheek?

Father, Father, Father help us
Send some guidance from above
'Cause people got me, got me questionin'
Where is the love

Where is the love (x2)
Where is the love, the love

It just ain't the same, old ways have changed
New days are strange, is the world insane?
If love and peace are so strong
Why are there pieces of love that don't belong?

Nations droppin' bombs
Chemical gasses fillin' lungs of little ones
With ongoin' sufferin' as the youth die young
So ask yourself is the lovin' really gone

So I could ask myself really what is goin' wrong
In this world that we livin' in people keep on givin' in
Makin' wrong decisions, only visions of them dividends
Not respectin' each other, deny thy brother
A war is goin' on but the reason's undercover

The truth is kept secret, it's swept under the rug
If you never know truth then you never know love
Where's the love, y'all, come on (I don't know)
Where's the truth, y'all, come on (I don't know)
Where's the love, y'all

People killin', people dyin'
Children hurt and you hear them cryin'
Can you practice what you preach?
Or would you turn the other cheek?

Father, Father, Father help us
Send some guidance from above
'Cause people got me, got me questionin'
Where is the love

Where is the love
Where is the love
Where is the love, the love, the love?

I feel the weight of the world on my shoulder
As I'm gettin' older, y'all, people gets colder
Most of us only care about money makin'
Selfishness got us followin' the wrong direction

Wrong information always shown by the media
Negative images is the main criteria
Infecting the young minds faster than bacteria
Kids wanna act like what they see in the cinema

Yo', whatever happened to the values of humanity
Whatever happened to the fairness and equality
Instead of spreading love we're spreading animosity
Lack of understanding, leading us away from unity

That's the reason why sometimes I'm feelin' under
That's the reason why sometimes I'm feelin' down
There's no wonder why sometimes I'm feelin' under
Gotta keep my faith alive 'til love is found

People killin', people dyin'
Children hurt and you hear them cryin'
Can you practice what you preach?
Or would you turn the other cheek?

Father, Father, Father help us
Send some guidance from above
'Cause people got me, got me questionin'
Where is the love

Where is the love
Where is the love
Where is the love, the love, the love?"
"936","937","Oh, oh-oh-oh-oh-oh, oh-oh-oh-oh-oh, oh, oh, oh, oh, oh
Oh, oh-oh-oh-oh-oh, oh-oh-oh-oh-oh, oh, oh, oh, oh, oh

I've fallen through the floor again, crashed into the basement
Your pain was swallowing me
I was like a leper when I couldn't even get up towards
The lights from the door was swallowing me

Lord knows you can’t trust your head
When you're standing on the edge
I’m breaking down
Lord knows you can’t trust your head
When you're hanging by a thread
I was breaking down

And I saw only two footprints in the sand
Thought you'd abandoned me and
Let go of my hand
But you were carrying me
Carrying me to safety
Two footprints, your footprints in the sand
Two footprints, two footprints, your footprints in the sand
Two footprints, your footprints in the sand

Oh what if I had got the things I knew it was I
Who would have been done with you
Forgive me, I was lost and found
Who would never've left my side
Pick me up when I thought that I would die
You helped me and I was fine

Lord knows you can't trust your head
When you’re standing on the edge
I’m breaking down
Lord knows you can't trust your head
When you’re hanging by a thread
And I'm breaking down

Only two footprints in the sand
Thought you'd abandoned me and
Let go of my hand
But you were carrying me
Carrying me to safety
Two footprints, your footprints in the sand
Only two footprints in the sand
Thought you'd abandoned me and
Let go of my hand
But you were carrying me
Carrying me to safety
Two footprints, your footprints in the sand
Two footprints, two footprints, your footprints in the sand
Two footprints, your footprints in the sand"
"937","938","You, you light up in the dark
You're the glowing and priceless work of art
I see, I see your shining star
You're the light through my window from afar

And don't you forget
The only that matters is your heartbeat going strong
Oh, don't you forget
That nothing else can matter 'cause you know where I belong

Oh, take me there
Won't you take me there?
Won't you take me home?
Oh, take me there
Won't you take me there?
Won't you take me home?

We, we light up the sky
Heaven knows there's no such thing as goodbye
'Cause love, love can never die
We'll forever be burning, you and I

And don't you forget
The only that matters is our heartbeats going strong
Oh, don't you forget
That nothing else can matter cause we know where I belong

Oh, take me there
Won't you take me there?
Won't you take me home?
Oh, take me there
Won't you take me there?
Won't you take me home?

Oh, oh, oh, oh, oh
Oh take me there
Won't you take me there?
Won't you take me home?
Oh, take me there
Won't you take me there?
Won't you take me home?"
"938","939","No one ever told me
This would be easy
But I never knew 
That it could be this hard
Oh the worry the worry the worry
Is weighing on me
Could you help me break down 
All these question marks
And make me

Brave
I'll fight like a soldier
Brave
Rise like a warrior
Brave
Won't stop till the final day
Brave
I want to be stronger
Brave
Gonna be bolder
Brave
Look up and I see the way
You make me brave

I know I know I'm no superwoman
But impossible is possible with You
So no, no, no more running, no more hiding
Strike the fire so I'll be fearless too
And make me 

Brave
I'll fight like a soldier
Brave
Rise like a warrior
Brave
Won't stop till the final day
Brave
I want to be stronger
Brave
Gonna be bolder
Brave
Look up and I see the way
You make me brave

(Andy Mineo)

Risen like warriors from these prisoner corridors
Freed from the orators of my former master
Now we don’t gotta do what you ask us
So let me tell ya fear kills more dreams than 
failure uh
Fallin in that trap again So I’m 
Openin that map again No I’m
Not talking bout that app in my apple, man
That’s sideways
X marks the spot
Let me ask again
You wanna be….BRAVE(moriah)
Huh Fight like a soldier…. Brave 
Huh You rise like a warrior…Brave
Ah Don’t stop until the final day…Brave
If you wanna be brave
Let me hear you say

Brave
I'll fight like a soldier
Brave
Rise like a warrior
Brave
Won't stop till the final day
Brave
I want to be stronger
Brave
Gonna be bolder
Brave
Look up and I see the way
You make me brave

(x4)"
"939","940","You don't really know what you need
Till you've got nothing
You don't really know what you believe
Till you've been broken
You don't really know what you treasure now
Till it all comes crashing down
I can see so clearly now

If I've got nothing but You
I'll still have everything I need
You're the one thing I can't lose
When I've run to the end of me
Everything I though I lost
I found it all in You, my God
You're the one thing, one thing
One thing, one thing I need

All of the want and all the plans
I've been chasing
All of the dreams in my heart
You can take them
Cuz all of the beauty starts to fade
In a light of just one place
I can see so clearly now

If I've got nothing but You
I'll still have everything I need
You're the one thing I can't loose
When I've run to the end of me
Everything I though I lost
I found it all in You, my God
You're the one thing, one thing
One thing

My soul will cry
This one thing I know
You will only satisfy
[x2]

If I've got nothing but You
I'll still have everything I need
You're the one thing I can't loose
When I've run to the end of me
[x2]
Everything I though I lost
I found it all in You, my God
You're the one thing, one thing
One thing, one thing I need

The one thing I need"
"940","941","Too young, too old
Too shy, too bold
Too average
To make a difference
The world's too big
And you're too small
If you try to fly
You're gonna fall
They're shouting
But we won't listen

We are limitless, limitless
Limitless, limitless
The power of love
Alive in us
Is limitless, limitless
Unstoppable and nothing less
No nothing can hold us down
We're limitless

No more impossible
So much far too difficult, we know
that our God is greater
Oh wake up you dreamers
Become make-believers
This is who we are

We are limitless, limitless
Limitless, limitless
The power of love
Alive in us
Is limitless, limitless
Unstoppable and nothing less
No nothing can hold us down
We are limitless

Take away the limitations
When we fix our eyes on You
Flood our hearts with expectations
Lord, there's nothing You can't do

Doubt sees a mountain, no way around it
Faith sees a victory, no doubt about it
Fear sees a ceiling, hope sees the stars
Love be the light inside of our hearts

Doubt sees a mountain, no way around it
Faith sees a victory, no doubt about it
Fear sees a ceiling, hope sees the stars
Love be the light inside of our hearts

We are limitless, limitless
Limitless, limitless
The power of love
Alive in us
Is limitless, limitless
Unstoppable and nothing less
No nothing can hold us down
'Cause we are limitless

Doubt sees a mountain, no way around it
Faith sees a victory, no doubt about it
Fear sees a ceiling, hope sees the stars
Love be the light inside of our hearts (We are limitless)

Doubt sees a mountain, no way around it
Faith sees a victory, no doubt about it
Fear sees a ceiling, hope sees the stars
We're limitless
'Cause You're limitless"
"941","942","Mirror, mirror, mirror on the wall
Tellin' those lies, pointing out your flaws
That isn't who you are
That isn't who you are

It might be hard to hear,
But let me tell you, dear
If you could see what I can see, I know you would believe
That isn't who you are
There's more to who you are

So when it's late,
You're wide awake
Too much to take
Don't you dare forget that in the pain
You can be brave,
Hear me say

I see you dressed in white
Every wrong made right
I see a rose in bloom
At the sight of you
Oh, so priceless
Irreplaceable, unmistakable, incomparable
Darling, it's beautiful
I see it all in you
Oh, so priceless

No matter what you've heard,
This is what you're worth
More than all the money or the diamonds and pearls
Oh, this is who you are
Yeah, this is who you are

So when it's late,
You're wide awake
Too much to take
Don't you dare forget
That in the pain
You can be brave,
Hear me say

I see you dressed in white
Every wrong made right
I see a rose in bloom
At the sight of you 
Oh, so priceless
Irreplaceable, unmistakable, incomparable
Darling, it's beautiful
I see it all in you
Oh, so priceless

Sisters, we can start again
Give honor 'til the end
Love, we can start again

Brothers, we can start again
Give honor 'til the end
Yeah, we can start again

I see you dressed in white
Every wrong made right
I see a rose in bloom
At the sight of you

I see you dressed in white
Every wrong made right
I see a rose in bloom
At the sight of you 
Oh, so priceless
You're irreplaceable, unmistakable, incomparable
Darling, it's beautiful
I see it all in you 
Oh, so priceless

[3x:]
I see you dressed in white
Every wrong made right
I see a rose in bloom
At the sight of you

I see you dressed in white
Every wrong made right
Oh, so priceless"
"943","944","Lord it was You,
You created the heavens.
And Lord, it was Your hands
That put the stars in their place.
Lord, it was Your voice
That commands the morning.
'Cause even oceans and their waves bow at your feet, O Lord.

Lord, who am I
Compared to Your glory?
Lord, who am I
Compared to Your majesty?

'Cause I'm your beloved,
Your creation,
And You love me as I am.
You've called me, chosen
For Your kingdom.
Unashamed to call me your own-
I'm your beloved.

Lord it was You,
You created the heavens.
And Lord, it was Your hands
That put the stars in their place.
Lord, it was Your voice
That commands the morning.
'Cause even oceans and their waves bow at your feet, O Lord.

Lord, who am I
Compared to Your glory?
Lord, who am I
Compared to Your majesty?

'Cause I'm your beloved,
Your creation,
And You love me as I am.
You've called me, chosen
For Your kingdom.
Unashamed to call me your own-
I'm your beloved.

[instrumental]

Lord, who am I
Compared to Your glory?
Lord, who am I
Compared to Your majesty?

'Cause I'm your beloved,
Your creation,
And You love me as I am.
You've called me, chosen
For Your kingdom.
Unashamed to call me your own-
I'm your beloved."
"944","945","Body broken, body bruised
All affliction laid on You
Perfect healing, cure divine
Took my death and gave me life
Found as guilty all is ash
Clothed in shame, unrighteousness
Perfect beauty, fault unseen
Took my sin and made me clean
All of You, for all of me
That great exchange at Calvary
No greater love will ever be
Than all of You, for all of me
Lord forsaken, Lord betrayed
Made an outcast, turned away
Perfect Father, perfect Son
Took this orphan, called me home
All of You, for all of me
That great exchange at Calvary
No greater love will ever be
Than all of You, for all of me
For my healing, my acceptance
For my freedom, resurrection
I will sing out: hallelujah
For it all
From my next breath, to my last beat
From the mountains, through the valley
Let it ring out: hallelujah
For it all
All of You, for all of me
That great exchange at Calvary
No greater love will ever be
Than all of You, for all of me"
"946","947","I'm so confused
I know I heard you loud and clear
So, I followed through
Somehow I ended up here
I don't wanna think
I may never understand
That my broken heart is a part of your plan
When I try to pray
All I've got is hurt and these four words

Thy will be done
Thy will be done
Thy will be done

I know you're good
But this don't feel good right now
And I know you think
Of things I could never think about
It's hard to count it all joy
Distracted by the noise
Just trying to make sense
Of all your promises
Sometimes I gotta stop
Remember that you're God
And I am not
So

Thy will be done
Thy will be done
Thy will be done
Like a child on my knees all that comes to me is
Thy will be done
Thy will be done
Thy will

I know you see me
I know you hear me, Lord
Your plans are for me
Goodness you have in store
I know you hear me
I know you see me, Lord
Your plans are for me
Good news you have in store

So, thy will be done
Thy will be done
Thy will be done
Like a child on my knees all that comes to me is
Thy will be done
Thy will be done
Thy will be done
I know you see me
I know you hear me, Lord
"
"947","948","You're broken down and tired
Of living life on a merry go round
And you can't find the fighter
But I see it in you so we gonna walk it out
And move mountains
We gonna walk it out
And move mountains

And I'll rise up
I'll rise like the day
I'll rise up
I'll rise unafraid
I'll rise up
And I'll do it a thousand times again
And I'll rise up
High like the waves
I'll rise up
In spite of the ache
I'll rise up
And I'll do it a thousands times again
For you
For you
For you
For you

When the silence isn't quiet
And it feels like it's getting hard to breathe
And I know you feel like dying
But I promise we'll take the world to its feet
And move mountains
We'll take it to its feet
And move mountains

And I'll rise up
I'll rise like the day
I'll rise up
I'll rise unafraid
I'll rise up
And I'll do it a thousand times again
For you
For you
For you
For you

All we need, all we need is hope
And for that we have each other
And for that we have each other
We will rise
We will rise
We'll rise, oh oh
We'll rise

I'll rise up
Rise like the day
I'll rise up
In spite of the ache
I will rise a thousands times again
And we'll rise up
Rise like the waves
We'll rise up
In spite of the ache
We'll rise up
And we'll do it a thousands times again
For you oh oh oh oh oh
For you oh oh oh oh oh
For you oh oh oh oh oh
For you"
"948","949","The Lord is the Spirit
Where the Spirit of the Lord is, now
There is liberty
And the Spirit lives inside of me
Where the Spirit of the Lord is, now
There is liberty, there is liberty, 
There is liberty

For freedom You set me free
And yes, I am free indeed
You rewrote my name
And shackled my shame
You opened my eyes to see
I am free

When the spirit of the world
Comes to kill me and enslave me I will say 
There is liberty
For the chains of sin that once entangled me
Have been broken, now I'm singing 'cause I'm free
There is liberty, there is liberty, 
There is liberty

For freedom You set me free
And yes, I am free indeed
You rewrote my name
And shackled my shame
You opened my eyes to see
I am free

The storm rolled in
It was dark in the land
As the Son of Man 
Was crucified
You don't take his life
He laid it down
He paid the price
And shed His blood

It is done!
The veil is torn
He has won
And I am free
And I am free
And I am free
I am free

For freedom You set me free
And yes, I am free indeed
You rewrote my name
And shackled my shame
You opened my eyes to see

For freedom You set me free
And yes, I am free indeed
You rewrote my name
And shackled my shame
You opened my eyes to see
I am free "
"949","950","How fickle my heart and how woozy my eyes
I struggle to find any truth in your lies
And now my heart stumbles on things I don't know
My weakness I feel I must finally show

Lend me your hand and we'll conquer them all
But lend me your heart and I'll just let you fall
Lend me your eyes I can change what you see
But your soul you must keep, totally free
Har har, har har, har har, har har

Awake my soul
Awake my soul

How fickle my heart and how woozy my eyes
I struggle to find any truth in your lies
And now my heart stumbles on things I don't know
My weakness I feel I must finally show
Har har, har har, har har, har har

In these bodies we will live, in these bodies we will die
And where you invest your love, you invest your life
In these bodies we will live, in these bodies we will die
And where you invest your love, you invest your life

Awake my soul
Awake my soul
Awake my soul
For you were made to meet your maker

Awake my soul
Awake my soul
Awake my soul
For you were made to meet your maker
You were made to meet your maker"
"950","951","Hm hm hm hm
Hm hm hm hm
We have fallen down again tonight
In this world it's hard to get it right
Trying to make your heart fit like a glove
What it needs is love, love, love
Everybody, everybody wants to love
Everybody, everybody wants to be loved
Oh oh oh
Oh oh oh
Everybody, everybody wants to love
Everybody, everybody wants to be loved
Oh oh oh
Oh oh oh
Happy is the heart that still feels pain
Darkness drains and light will come again
Swing open up your chest and let it in
Just let the love, love, love begin
Everybody, everybody wants to love
Everybody, everybody wants to be loved
Oh oh oh
Oh oh oh
Everybody, everybody wants to love
Everybody, everybody wants to be loved
Oh oh oh
Oh oh oh
Oh, everybody knows the love
Everybody holds the love
Everybody folds for love
Everybody feels the love
Everybody steals the love
Everybody heals with love
Oh oh oh oh
Just let the love love love begin
Everybody, everybody wants to love
Everybody, everybody wants to be loved
Oh oh oh
Just let the love love love begin
Everybody, everybody wants to love
Everybody, everybody wants to be loved
Oh oh oh
Just let the love love love begin
Everybody, everybody wants to love (Everybody knows the love)
Everybody, everybody wants to be loved (Everybody holds the love)
Oh oh oh (Everybody folds for love)
Oh oh oh
Everybody, everybody wants to love (Everybody feels the love)
Everybody, everybody wants to be loved (Everybody steals the love)
Oh oh oh (Everybody heals with love)
Oh oh oh
Everybody, everybody wants to love (Oh everybody)
Everybody, everybody wants to be loved (Oh everybody)
Oh oh oh (Oh everybody)
Oh oh oh
Everybody, everybody wants to love (Oh everybody)
Everybody, everybody wants to be loved (Oh everybody)
Oh oh oh (Oh everybody)
Oh oh oh
Hm hm hm hm"
"951","952","Dites-moi d’où il vient
Tell me where he comes from

Enfin je saurais où je vais
Then I would know where I’m going

Maman dit que lorsqu’on cherche bien
Mommy says when you look hard enough

On finit toujours par trouver
You’ll always end up finding it

Elle dit qu’il n’est jamais très loin
She says he’s never very far away

Qu’il part très souvent travailler
He often leaves to go work

Maman dit « travailler c’est bien »
Mommy says “working is good”

Bien mieux qu’être mal accompagné, pas vrai ?
Better to be there than in bad company, right?


Où est ton papa ?
Where is your dad?

Dis-moi où est ton papa
Tell me where is your dad?

Sans même devoir lui parler
Without even having to talk to him

Il sait ce qui ne va pas
He knows what’s wrong

Ah sacré papa
Oh my dear father

Dis-moi où es-tu caché ?
Tell me where are you hiding?

Ca doit faire au moins mille fois que j’ai compté mes doigts
I must’ve counted my fingers at least a thousand times


Où t’es papa où t’es ?
Where are you dad, where are you?

Où t’es papa où t’es ?
Where are you dad, where are you?

Où t’es papa où t’es ?
Where are you dad, where are you?

Où t’es où t’es où papa, où t’es ?
Where are you, where are you, where are you dad, where are you?

Où t’es papa où t’es ?
Where are you dad, where are you?

Où t’es papa où t’es ?
Where are you dad, where are you?

Où t’es papa où t’es ?
Where are you dad, where are you?

Où t’es où t’es où papa, où t’es ?
Where are you, where are you, where are you dad, where are you?


Quoi ? Qu’on y croie ou pas
What? Whether your believe or not

Y aura bien un jour où on y croira plus
There will be a day when we no longer believe

Un jour ou l’autre on sera tous papa
On day or another we’ll all be fathers

Et d’un jour à l’autre on aura disparu
And one day or another we’ll all disappear

Serons-nous détestables ?
Will we be hated?

Serons-nous admirables ?
Will we be loved?

Des géniteurs ou des génies
Natural fathers or geniuses

Dites-nous qui donne naissance aux irresponsables
Tell us who gives birth to irresponsible [fathers]

Hein ? Dites-nous qui, tiens
Hey? Tell us who huh?

Tout le monde sait comment on fait des bébés
Everybody knows how to make babies

Mais personne sait comment on fait des papas
But nobody knows how to make dads

Monsieur « j’sais tout » en aurait hérité, c’est ça ?
Mister “know-it-all” would’ve inherited it, is that it?

Faut l’sucer de son pouce, ou quoi
Does it come from sucking our thumbs, or what

Dites-nous où c’est caché, ça doit, faire au moins mille fois qu’on a bouffé nos doigts
Tell us where it’s hidden, we must’ve bit our nails a thousand times


Où t’es papa où t’es ?
Where are you dad, where are you?

Où t’es papa où t’es ?
Where are you dad, where are you?

Où t’es papa où t’es ?
Where are you dad, where are you?

Où t’es où t’es où papa, où t’es ?
Where are you, where are you, where are you dad, where are you?

Où t’es papa où t’es ?
Where are you dad, where are you?

Où t’es papa où t’es ?
Where are you dad, where are you?

Où t’es papa où t’es ?
Where are you dad, where are you?

Où t’es où t’es où papa, où t’es ?
Where are you, where are you, where are you dad, where are you?


Où est ton papa ?
Where is your dad?

Dis-moi où est ton papa
Tell me where is your dad?

Sans même devoir lui parler
Without even having to talk to him

Il sait ce qui ne va pas
He knows what’s wrong

Ah sacré papa
Oh my dear* father

Dis-moi où es-tu caché ?
Tell me where are you hiding?

Ca doit faire au moins mille fois que j’ai compté mes doigts
I must’ve counted my fingers at least a thousand times


Où est ton papa ?
Where is your dad?

Dis-moi où est ton papa
Tell me where is your dad?

Sans même devoir lui parler
Without even having to talk to him

Il sait ce qui ne va pas
He knows what’s wrong

Ah sacré papa
Oh my dear* father

Dis-moi où es-tu caché ?
Tell me where are you hiding?

Ca doit faire au moins mille fois que j’ai compté mes doigts
I must’ve counted my fingers at least a thousand times


Où t’es papa où t’es ?
Where are you dad, where are you?

Où t’es papa où t’es ?
Where are you dad, where are you?

Où t’es papa où t’es ?
Where are you dad, where are you?

Où t’es où t’es où papa, où t’es ?
Where are you, where are you, where are you dad, where are you?

Où t’es papa où t’es ?
Where are you dad, where are you?

Où t’es papa où t’es ?
Where are you dad, where are you?

Où t’es papa où t’es ?
Where are you dad, where are you?

Où t’es où t’es où papa, où t’es ?
Where are you, where are you, where are you dad, where are you?"
"952","953","It's taken me some time to believe
That when You said it's done
That's what You mean
That when they drove the nails through Your hands
You did not recant
You didn't take it back

I drank the cup of death
It's running through my veins
I chose my pride instead
Of the glory of Your name
All the wrath of God that I
Deserve with every breath
Fell upon Him
And He loved my heart to death

It's taken me some time to believe
There'll never come a day
That You'll ever leave
That when I drive the nails through Your hands
You do not recant
You never take it back

Oh I drank the cup of death
It's running through my veins
I chose my pride instead
Of the glory of Your name
All the wrath of God that I
Deserve with every breath
Fell upon Him
And He loved my heart to death

You put it in the grave
Brought it back to life
Put it in the grave
Brought it back to life
Put it in the grave
Brought it back to life

Oh I drank the cup of death
It's running through my veins
I chose my pride instead
Of the glory of Your name
All the wrath of God that I
Deserve with every breath
Fell upon Him
And He loved my heart to death"
"956","957","I thought I did what's right
I thought I had the answers
I thought I chose the surest road
But that road brought me here

So I put up a fight
And told you how to help me
Now just when I have given up
The truth is coming clear

You know better than I
You know the way
I've let go the need to know why
For you know better than I

If this has been a test
I cannot see the reason
But maybe knowing I don't know
Is part of getting through

I try to do what's best
And faith has made it easy
To see the best thing I can do
Is put my trust in you

You know better than I
You know the way
I've let go the need to know why
For you know better than I

I saw one cloud and thought it was a sky
I saw a bird and thought that I could follow
But it was you who taught that bird to fly
If I let you reach me will you teach me

For You know better than I
You know the way
I've let go the need to know why
I'll take what answers you supply
You know better than I"
"959","960","Well, I came home
Like a stone
And I fell heavy into your arms
These days of dust
Which we've known
Will blow away with this new sun

But I'll kneel down,
Wait for now
And I'll kneel down,
Know my ground

And I will wait, I will wait for you
And I will wait, I will wait for you

So break my step
And relent
Well, you forgave and I won't forget
Know what we've seen
And him with less
Now in some way shake the excess

'Cause I will wait, I will wait for you
And I will wait, I will wait for you
And I will wait, I will wait for you
And I will wait, I will wait for you

Now I'll be bold
As well as strong
And use my head alongside my heart
So tame my flesh
And fix my eyes
A tethered mind freed from the lies

And I'll kneel down,
Wait for now
I'll kneel down,
Know my ground

Raise my hands
Paint my spirit gold
And bow my head
Keep my heart slow

'Cause I will wait, I will wait for you
And I will wait, I will wait for you
And I will wait, I will wait for you
And I will wait, I will wait for you"
"961","962","Jesus, my Savior, Thou art coming from heaven,
Coming to catch me away for Thy Bride;
Listen, my soul, and be praying and working,
Trusting the Spirit to guide.
Watching and waiting in anticipation,
Sweet occupation all other beside,
Let me but rest in Thy unfailing promise,
Soon I shall be at Thy side.

Jesus, Thou hast given me garments of beauty,
Fashioned by angels of glory divine;
Some day I'll wear them when rapt in Thy presence,
And in Thy likeness I'll shine.
Lover of me, Thou hast chosen Thy handmaid,
Unworthy this condescension of Thine,
But I shall one day with unfettered spirit
Praise Thee, Thy righteousness mine.

Jesus, I soon shall be called to the wedding,
Cleanse me now therefore of all secret sin;
Wash me and cloth me and chastely adorn me,
Make me all glorious within.
Just as a bride is adorned for her husband,
Knowing that thus she his favor may win,
So I shall stand at the throne of the Father,
Chosen and perfect in Him.
Chosen and perfect in Him."
"962","963","My house in Budapest
My hidden treasure chest,
Golden grand piano
My beautiful Castillo

You
You
I’d leave it all

My acres of a land
I have achieved
It may be hard for you to,
Stop and believe

But for you
You
I’d Leave it all

Give me one good reason
Why I should never make a change
And baby if you hold me
Then all of this will go away

My many artifacts
The list goes on
If you just say the words
I’ll up and run

Oh, to you
You
I’d leave it all

Give me one good reason
Why I should never make a change
And baby if you hold me
Then all of this will go away

Give me one good reason
Why I should never make a change
Baby if you hold me
Then all of this will go away

My friends and family
They, don’t understand
They fear they’d lose so much
If you take my hand

But, for you
You,
I’d lose it all.

Give me one good reason
Why I should never make a change
And baby if you hold me
Then all of this will go away

Give me one good reason
Why I should never make a change
And baby if you hold me
Then all of this will go away

My house in Budapest
My hidden treasure chest,
Golden grand piano
My beautiful castillo

You
You
I’d leave it all"
"963","964","Here is love, vast as the ocean
Loving kindness as the flood
When the Prince of Life, our Ransom
Shed for us His precious blood
Who His love will not remember?
Who can cease to sing His praise?
He can never be forgotten
Throughout Heaven's eternal days

On the mount of crucifixion
Fountains opened deep and wide
Through the floodgates of God's mercy
Flowed a vast and gracious tide
Grace and love, like mighty rivers
Poured incessant from above
And Heaven's peace and perfect justice
Kissed a guilty world in love

No love is higher, no love is wider
No love is deeper, no love is truer
No lover is higher, no lover is wider
No love is like Your love, o Lord"
"964","965","You unravel me with a melody
You surround me with a song
Of deliverance from my enemies
'Til all my fears are gone

[2x]
I'm no longer a slave to fear
I am a child of God

From my mother's womb
You have chosen me
Love has called my name
I've been born again
Into your family
Your blood flows through my veins

[4x]
I'm no longer a slave to fear
I am a child of God

I am surrounded
By the arms of the father
I am surrounded
By songs of deliverance

We've been liberated
From our bondage
We're the sons and the daughters
Let us sing our freedom

You split the sea
So I could walk right through it
My fears were drowned in perfect love
You rescued me
And I could stand and sing
I am a child of God...

You split the sea
So I could walk right through it
You drowned my fears in perfect love
You rescued me
And I will stand and sing
I am a child of God

Yes, I am
I am a child of God
I am a child of God
Yes, I am
I am a child of God
Full of faith
Yes, I am a child of God
I am a child of God

[3x]
I'm no longer a slave to fear
I am a child of God"
